Timestamp,Data...
2025-01-26 23:38:23.286261,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.297259,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.308258,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.320267,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.330262,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.342262,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.352260,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.365255,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.374779,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.385781,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.396779,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.407778,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.418778,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.430013,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.441021,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.452013,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.463013,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.474012,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.485117,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.495264,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.507262,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.518264,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.529263,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.540264,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.550265,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.561264,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.572264,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.584263,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.594266,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.606263,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.617263,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.627800,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.638807,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.649800,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.660799,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.671799,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.682800,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.693799,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.704800,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.715801,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.726845,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.737849,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.748847,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.760846,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.770849,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.781846,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.792846,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.803853,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.814850,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.825851,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.836847,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.847846,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.858846,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.869846,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.880846,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.891846,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.902854,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.913848,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.924855,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.935852,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.947941,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.957942,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.968942,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.980878,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:23.992878,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.002590,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.014720,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.024458,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.035457,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.045462,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.056458,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.067457,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.078457,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.089461,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.100459,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.112459,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.122456,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.134053,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.145056,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.156052,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.167052,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.178052,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.189058,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.200051,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.211057,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.222051,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.233058,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.244052,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.256064,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.267052,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.277052,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.288053,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.299051,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.310051,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.321052,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.336054,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.349051,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.360052,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.369052,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.379058,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.389056,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.398051,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.409051,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.420055,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.431052,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.442051,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.453052,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.464052,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.475053,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.486054,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.498056,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.510195,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.519611,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.530002,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.541001,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.552001,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.563001,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.574001,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.585003,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.596009,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.607008,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.618003,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.629003,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.640003,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.651002,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.662003,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.673003,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.684004,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.695125,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.707054,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.717051,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.728054,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.739057,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.749588,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.761583,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.772584,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.782639,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.793638,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.804633,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.815711,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.826701,834.4,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.838727,1668.8,834.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.855911,1668.8,842.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.865916,1668.8,866.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.874912,1668.8,898.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.884919,1668.8,939.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.895917,1668.8,984.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.905915,1668.8,1034.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.916916,1668.8,1086.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.926909,1668.8,1140.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.937911,1668.8,1195.0,100.0,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.948916,1668.8,1252.0,80.18,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.959098,1668.8,1309.0,4.94,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.970108,1668.8,1365.0,-58.98,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.982099,1668.8,1411.0,-19.7,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:24.993103,1668.8,1445.0,55.42,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.003430,1668.8,1477.0,33.18,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.013698,1668.8,1512.0,-43.02,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.025113,1668.8,1540.0,-9.98,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.035908,1668.8,1562.0,20.98,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.046908,1668.8,1583.0,3.26,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.057919,1668.8,1603.0,-13.14,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.068908,1668.8,1621.0,-16.9,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.079908,1668.8,1636.0,-6.7,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.090914,1668.8,1648.0,7.46,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.101913,1668.8,1659.0,2.94,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.112902,1668.8,1669.0,-0.28,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.128908,1668.8,1677.0,8.31,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.144611,1668.8,1685.0,-3.91,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.156611,1668.8,1691.0,5.89,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.169606,1668.8,1697.0,-4.93,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.181611,1668.8,1701.0,6.48,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.190611,1668.8,1704.0,8.9,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.202130,1668.8,1706.0,12.43,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.215231,1668.8,1709.0,-5.66,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.225141,1668.8,1710.0,8.79,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.237148,1668.8,1711.0,3.13,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.249141,1668.8,1711.0,8.79,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.255148,1668.8,1711.0,4.45,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.263145,1668.8,1711.0,0.11,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.273144,1668.8,1711.0,-4.23,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.283141,1668.8,1711.0,-8.56,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.294179,1668.8,1711.0,-12.9,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.304180,1668.8,1711.0,-17.24,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.313187,1668.8,1711.0,-21.58,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.324567,1668.8,1709.0,-3.07,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.335096,1668.8,1707.0,-4.36,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
2025-01-26 23:38:25.346094,1668.8,1706.0,-16.86,1.32,10.28,0.1,0.0,0.0,0.0,1.32,10.28,0.1
